"url","tytul","cena","zdjecie","sprzedajacy","lokalizacja","pozostala_liczba_par","minimalna_cena_dostawy","maksymalna_cena_dostawy","licznik_sprzedazy","stan","płeć","wysokość","materiał zewnętrzny","materiał wkładki","kolor","dostawa z Polski","rozmiar","marka","rodzaj obcasa","wysokość obcasa (cm)","fason","wysokość cholewki","kształt noska","waga (z opakowaniem)","typ","rodzaj"
"http://allegro.pl/buty-adidas-zx-flux-k-s82695-i6125976530.html","BUTY Adidas ZX FLUX K S82695(6125976530)","249.00","https://7.allegroimg.com/s400/018e7f/0f2858c94c93b904dd5c03597a57","Atmosfera-Sport","Rzeszów","71",NA,NA,"47 osób kupiło 48 par","nowy",NA,"niskie","tkanina","inny materiał","czerń","tak","36, 36,5, 37, 38, 38,5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-meskie-adidas-oracle-v-g41069-czarne-i5980986229.html","Buty męskie ADIDAS ORACLE V G41069 Czarne(5980986229)","159.00","https://d.allegroimg.com/s400/01f4df/c1f284aa415a91d7676b5abafa8d","FABRYKACEN_PL","sprzedaż wysyłkowa","75","11","15","81 osób kupiło 84 pary","nowy",NA,"niskie","inny materiał","inny materiał","biel, czerń",NA,"40,5, 41, 42, 42,5, 43, 44, 44,5, 45, 46, 46,5, 47",NA,NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-new-balance-gm500rn-okazja-wysylka-24h-i6459748502.html","BUTY NEW BALANCE GM500RN OKAZJA WYSYŁKA 24H !(6459748502)","249.00","https://7.allegroimg.com/s400/01008a/15916b9348a6ac9775805384e5e7","sportbutpl","Legnica","105","12","15","27 osób kupiło 27 par","nowy","produkt męski","niskie","inny materiał","inny materiał","biel, czerń, odcienie niebieskiego, odcienie czerwieni","tak","40,5, 41,5, 42, 42,5, 43, 44, 44,5, 45, 45,5, 46,5, 47,5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-adidas-ax2-meskie-czarne-d67192-trekkingowe-i6433527923.html","BUTY ADIDAS AX2 MĘSKIE CZARNE D67192 TREKKINGOWE(6433527923)","234.00","https://5.allegroimg.com/s400/018fe2/e4b6f25e433aa28bffab2ce22c65","adidas-nike_pl","Łódź","47","7.99","13","123 osoby kupiły 127 par","nowy","produkt męski","niskie","tkanina","inny materiał","czerń, odcienie szarości i srebra, odcienie czerwieni","tak","38,5, 39, 39,5, 40, 40,5, 41, 41,5, 42, 42,5, 43, 43,5, 44, 44,5, 45, 45,5, 46, 46,5, 47, 47,5, 48, 48,5, 49, 49,5, 50, 50,5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/trapery-ocieplane-skora-nat-expander-n-2kol-41-46-i6485366949.html","TRAPERY OCIEPLANE SKÓRA NAT. EXPANDER N 2KOL 41-46(6485366949)","128.99","https://a.allegroimg.com/s400/015800/e92c6c03417489408c6d1639d1ba","top-modaa","Wojaszówka","311","12","18","28 osób kupiło 30 par","nowy","produkt męski",NA,"skóra naturalna","inny materiał","czerń, odcienie żółtego i złota","tak","41, 42, 43, 44, 45, 46","Inna marka",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/02-timberki-trapery-botki-traperki-ocieplane-camel-i6485659980.html","02 TIMBERKI TRAPERY botki traperki OCIEPLANE CAMEL(6485659980)","75.00","https://7.allegroimg.com/s400/018510/d4f7168142fc96d047b262313127","elde_wear","Myszków","73","8.6","17","54 osoby kupiły 55 sztuk","nowy","produkt damski",NA,"tworzywo skóropodobne","inny materiał","odcienie brązu i beżu, odcienie żółtego i złota","tak","36, 37, 38, 39, 40, 41","Inna marka",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/50-wygodne-soline-botki-zloty-zamek-skora-2kolor-i6435564269.html","-50% Wygodne Soline Botki ZŁOTY ZAMEK Skóra 2KOLOR(6435564269)","38.99","https://8.allegroimg.com/s400/018a09/6059eb6c421aa74a840d100e6558","Lady-fashion","lublin","1027","14.97","18.49","95 osób kupiło 114 par","nowy","produkt damski",NA,"tworzywo skóropodobne","inny materiał","czerń, odcienie szarości i srebra, odcienie żółtego i złota","tak","36, 37, 38, 39, 40, 41","Inna marka","płaski obcas","4.50",NA,NA,NA,NA,NA,NA
"http://allegro.pl/trampki-tenisowki-all-czarne-36-37-38-39-40-41-42-i6341538756.html","TRAMPKI tenisówki all czarne 36 37 38 39 40 41 42(6341538756)","29.99","https://2.allegroimg.com/s400/01ba24/773627864496b00dc14ff7b82382","HurtowniaModa","wysykła 24h","19","10","13","135 osób kupiło 168 sztuk","nowy",NA,"niskie","tkanina","inny materiał","czerń",NA,"36, 37, 38, 39, 40, 41, 42, 43, 44, 45","Inna marka",NA,NA,NA,NA,NA,NA,"wiązane",NA
"http://allegro.pl/buty-nike-md-runner-2-749794-010-nowosc-i6248890845.html","BUTY Nike MD RUNNER 2 749794-010 NOWOŚĆ(6248890845)","189.00","https://0.allegroimg.com/s400/0153b7/343a77cf494987d0ad7a74fd9870","Atmosfera-Sport","Rzeszów","105","11","14","35 osób kupiło 36 par","nowy","produkt męski","niskie","skóra naturalna","inny materiał","biel, czerń, odcienie szarości i srebra, wielokolorowy, odcienie czerwieni","tak","41, 42, 42,5, 43, 44, 44,5, 45, 46",NA,NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/klapki-meskie-adidas-x16-slide-aq5911-basen-czarne-i6471798285.html","KLAPKI MĘSKIE ADIDAS X16 SLIDE AQ5911 BASEN CZARNE(6471798285)","67.90","https://b.allegroimg.com/s400/010b67/a001d2cc4f1991fcee3b503f677b","NATYCHMIASTOWO","INTERNET","3","7.99","14.99","39 osób kupiło 42 pary","nowy","produkt męski",NA,"inny materiał","inny materiał","biel, czerń","tak","38,5, 39, 39,5, 40, 40,5, 41, 41,5, 42, 42,5, 43, 43,5, 44, 44,5, 45, 45,5, 46, 46,5, 47, 47,5, 48, 48,5, 49, 49,5, 50, 50,5","adidas",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-adidas-v-racer-aw5055-timsport-pl-i6552974770.html","buty adidas V Racer AW5055 timsport_pl(6552974770)","189.00","https://c.allegroimg.com/s400/0136bb/28d596da4615ba295dcad449430c","www_timsport_pl","Opole","13","16","18","9 osób kupiło 9 sztuk","nowy","produkt męski","niskie","inny materiał","inny materiał","biel, czerń, odcienie szarości i srebra","tak","40,5, 41, 42, 42,5, 43, 44, 44,5, 45, 46, 46,5",NA,NA,NA,NA,NA,NA,"1.00 [kg]",NA,NA
"http://allegro.pl/5664-czarne-zamszowe-botki-na-slupku-gumka-i6270070843.html","5664 CZARNE ZAMSZOWE BOTKI NA SŁUPKU GUMKA(6270070843)","69.99","https://b.allegroimg.com/s400/016d17/542324504f5ea8bd0a38e66e3cdb","ibuciki_pl","Ostrowiec Świętokrzyski","39","9.99","17.99","65 osób kupiło 67 par","nowy","produkt damski",NA,"tworzywo skóropodobne","inny materiał","czerń","tak","36, 37, 38, 39, 40, 41","Inna marka","słupek","8.00",NA,NA,NA,NA,NA,NA
"http://allegro.pl/lacoste-ampthill-terra-316-1-spm-blk-zima-2016-i6556306803.html","LACOSTE AMPTHILL TERRA 316 1 SPM BLKZIMA 2016(6556306803)","349.00","https://4.allegroimg.com/s400/01baa0/c8c902d64a428e9bfa0371666c84","supersportowepl","Gorzów Wlkp.","70","10","10","16 osób kupiło 16 par","nowy","produkt męski","wysokie","skóra naturalna","inny materiał","czerń","tak","39,5, 40, 40,5, 41, 42, 42,5, 43, 44, 44,5, 45, 46, 47",NA,NA,NA,NA,NA,NA,"1.00 [kg]",NA,NA
"http://allegro.pl/buty-meskie-reebok-royal-rayen-aq9176-czarne-i6293290481.html","Buty męskie REEBOK ROYAL RAYEN AQ9176 Czarne(6293290481)","149.00","https://d.allegroimg.com/s400/014039/0ab42584470ba47e614467a9307d","FABRYKACEN_PL","sprzedaż wysyłkowa","33","11","15","25 osób kupiło 25 par","nowy",NA,"niskie","skóra naturalna","inny materiał","czerń, odcienie pomarańczowego, odcienie szarości i srebra",NA,"42, 42,5, 43, 44, 44,5, 45, 45,5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-wojskowe-skorzane-wp-skoczki-desanty-23-30-i6482368724.html","BUTY WOJSKOWE SKÓRZANE WP SKOCZKI DESANTY 23-30(6482368724)","146.00","https://5.allegroimg.com/s400/012a3a/326ce3f04348a0318048b0fd4085","DRmilitaria","internet","1256","11.9","13.9","32 osoby kupiły 41 sztuk","nowy",NA,NA,"skóra naturalna","tworzywo sztuczne","czerń","tak","36, 37, 37,5, 38, 39, 39,5, 40, 41, 41,5, 42, 43, 44, 45, 46, 46,5","Inna marka",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/adidas-varial-mid-b27423-buty-meskie-wysokie-i6373561277.html","ADIDAS Varial MID B27423 Buty męskie -Wysokie(6373561277)","229.00","https://c.allegroimg.com/s400/01ef63/49980fc2459fb834975e6dedbadc","FABRYKACEN_PL","sprzedaż wysyłkowa","17","8.6","15","26 osób kupiło 26 par","nowy",NA,"wysokie","skóra naturalna","inny materiał","biel, czerń, odcienie zieleni",NA,"41, 42, 42,5, 43, 44, 44,5, 45, 46, 46,5, 47",NA,NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/ocieplane-zamszowe-kozaki-za-kolano-muszkieterki-i6553451371.html","OCIEPLANE ZAMSZOWE KOZAKI ZA KOLANO MUSZKIETERKI(6553451371)","115.00","https://c.allegroimg.com/s400/01e4ed/d6dd21074ef9a3eefbdb4aca7e4c","pajmo","Zamość","33","8","10","64 osoby kupiły 67 sztuk","nowy","produkt damski",NA,"tworzywo skóropodobne","inny materiał","czerń, odcienie szarości i srebra","tak","36, 37, 38, 39, 40, 41","Inna marka","słupek","8.50","muszkieterki","powyżej kolana","migdałowy",NA,NA,NA
"http://allegro.pl/adidas-uptown-td-g60805-oficjalny-sklep-kaja-i6512773399.html","adidas UPTOWN TD G60805 Oficjalny sklep Kaja(6512773399)","235.00","https://d.allegroimg.com/s400/01d8db/df51dde040e6a23efcc206fff78d","KAJASPORT","Warszawa","283","13","14","20 osób kupiło 20 par","nowy","produkt męski","wysokie","inny materiał","inny materiał","odcienie brązu i beżu","tak","42, 42,5, 43,5, 44, 44,5, 45,5, 46, 46,5, 47,5",NA,NA,NA,NA,NA,NA,"0.00 [kg]",NA,NA
"http://allegro.pl/buty-trapery-trekkingowe-zimowe-meskie-86037-navy-i6482659831.html","BUTY TRAPERY TREKKINGOWE ZIMOWE MĘSKIE 86037 NAVY(6482659831)","89.00","https://2.allegroimg.com/s400/01cd02/6e4842d841e4ac9cdf7171ce2502","BUTY-ROKLAND","Rzeszów","111","13","16","61 osób kupiło 64 pary","nowy",NA,NA,"tworzywo skóropodobne","inny materiał","odcienie niebieskiego",NA,"36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46","Inna marka",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-adidas-terrex-swift-r-gore-tex-outdoor-b22816-i6244242281.html","BUTY ADIDAS TERREX SWIFT R GORE-TEX OUTDOOR B22816(6244242281)","369.00","https://b.allegroimg.com/s400/01c9bc/eae51eec43639adf9e9f36e99f5b","claspo1","GDAŃSK","6","11","14","34 osoby kupiły 35 par","nowy",NA,"niskie","inny materiał","inny materiał","czerń, odcienie niebieskiego","tak","39, 40,5, 41, 42, 42,5, 43, 44, 44,5, 45, 46, 46,5, 47",NA,NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-adidas-advantage-clean-vs-f99253-i6282558380.html","Buty adidas ADVANTAGE CLEAN VS F99253(6282558380)","149.00","https://a.allegroimg.com/s400/01f867/57cd6818458dbe258174a6bd02fa",NA,"Internet","42","8.6","14","86 osób kupiło 88 par","nowy",NA,"niskie","inny materiał","inny materiał","czerń","tak","39, 40, 40,5, 41, 42, 42,5, 43, 44, 44,5, 45, 46, 46,5, 47, 48, 48,5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/mokasyny-slip-on-platforma-lakier-yuki-czarne-i6481550381.html","-% MOKASYNY SLIP ON PLATFORMA LAKIER YUKI CZARNE(6481550381)","29.00","https://7.allegroimg.com/s400/06fb9c/bced4176426ea169cacbad0ecfa7","RedPumps","warszawa","79","8","10","77 osób kupiło 82 sztuki","nowy","produkt damski",NA,"tworzywo skóropodobne","tworzywo sztuczne","czerń","tak","36, 37, 38, 39, 40, 41","Inna marka",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-adidas-terrex-swift-solo-ba8491-i6384851023.html","Buty adidas TERREX SWIFT SOLO BA8491(6384851023)","289.00","https://1.allegroimg.com/s400/017947/21d071ec4b66b9a1690195c0d321",NA,"Internet","593",NA,NA,"69 osób kupiło 69 par","nowy",NA,"niskie","tkanina","inny materiał","czerń, odcienie niebieskiego, odcienie żółtego i złota","tak","39, 40, 40,5, 41, 42, 42,5, 43, 44, 44,5, 45, 46, 46,5, 47, 48",NA,NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/militarne-botki-ocieplane-l8226-futro-camel-i6442591174.html","Militarne BOTKI Ocieplane L8226 Futro Camel(6442591174)","39.90","https://0.allegroimg.com/s400/0126ce/31e5fb6247d383251696c3a9b2d0","exclusive-poland","Łuków","81","7.99","13","57 osób kupiło 60 par","nowy","produkt damski",NA,"inny materiał","inny materiał","odcienie brązu i beżu","tak","37, 38, 39, 40, 41","Inna marka","płaski obcas","2.00",NA,NA,NA,NA,NA,NA
"http://allegro.pl/adidas-cw-ax2-beta-mid-b22838-buty-meskie-trekking-i6492777583.html","ADIDAS CW AX2 BETA MID B22838 Buty męskie Trekking(6492777583)","278.00","https://e.allegroimg.com/s400/017003/bef502ee4676aa02727169704d4e","PRIMEBOX_PL","Sprzedaż internetowa","68","11","15","25 osób kupiło 25 par","nowy",NA,NA,"inny materiał","inny materiał","czerń",NA,"41, 42, 42,5, 43, 44, 44,5, 45, 46, 46,5","adidas",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/polskie-meskie-kapcie-pantofle-klapki-papcie-37-46-i5992650147.html","POLSKIE męskie KAPCIE pantofle klapki papcie 37-46(5992650147)","16.95","https://9.allegroimg.com/s400/01aa20/96d7a86348fdb8b63ee120856f69","pantofle_kamaran","Łódź","5988","3.94","9","50 osób kupiło 79 sztuk","nowy",NA,NA,"tkanina","inny materiał","odcienie brązu i beżu, odcienie niebieskiego, odcienie szarości i srebra","tak","37, 38, 39, 40, 41, 42, 43, 44, 45, 46","Inna marka",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/tommy-hilfiger-trampki-buty-meskie-walker-1d-41-45-i6290705212.html","Tommy Hilfiger Trampki Buty Męskie Walker 1D 41-45(6290705212)","159.00","https://f.allegroimg.com/s400/01bc51/7064750343b39277c13d513f5c2f","WallyGoo","Poznań","25","4.9","9.9","53 osoby kupiły 55 sztuk","nowy","produkt męski","niskie","tkanina","inny materiał","biel, odcienie niebieskiego","tak","41, 42, 43, 44, 45","Tommy Hilfiger",NA,NA,NA,NA,NA,NA,"wiązane",NA
"http://allegro.pl/buty-damskie-reebok-f-s-hi-classic-2240-r-35-37-5-i6405151517.html","Buty damskie Reebok F/S HI Classic 2240 r.35-37,5(6405151517)","149.00","https://6.allegroimg.com/s400/015fbe/d1ff40c84687adc407e7bd7589a6","EO-hurtownia","INTERNET","36","8.6","12","47 osób kupiło 47 par","nowy",NA,"wysokie","skóra naturalna","inny materiał","czerń","tak","35, 35,5, 36, 37, 37,5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/klasyczne-lakierowane-szpilki-8cm-classy-36-41-i6053189343.html","KLASYCZNE LAKIEROWANE Szpilki 8cm CLASSY 36-41(6053189343)","59.99","https://7.allegroimg.com/s400/010ecd/7dd35dfc4edaa1797588e2e30bc7","HurtowniaModa","Warszawa/ Sprzedaż tylko wysyłkowa","94","10","13","92 osoby kupiły 107 sztuk","nowy",NA,NA,"tworzywo skóropodobne","inny materiał","biel, czerń, odcienie brązu i beżu, odcienie niebieskiego, odcienie pomarańczowego, odcienie szarości i srebra, odcienie żółtego i złota, wielokolorowy, odcienie czerwieni, odcienie różu, inny kolor","tak","35, 36, 37, 38, 39, 40, 41","Inna marka","szpilka","8.00",NA,NA,"szpic",NA,NA,NA
"http://allegro.pl/meskie-buty-sztyblety-skora-100-339-granat-37-48-i6514648750.html","MĘSKIE BUTY SZTYBLETY SKÓRA 100% 339 GRANAT 37-48(6514648750)","109.00","https://2.allegroimg.com/s400/012fb5/0def17674639a6e440f505e1cb72","cowig","Warszawa/ Sprzedaż tylko wysyłkowa","22","10","13","47 osób kupiło 47 sztuk","nowy",NA,NA,"skóra naturalna","inny materiał","odcienie niebieskiego",NA,"40, 41, 42, 43, 44, 45, 46","Inna marka",NA,NA,"sznurowane",NA,NA,NA,NA,NA
"http://allegro.pl/buty-meskie-reebok-exofit-hi-v48235-r-41-44-i6056619728.html","Buty męskie Reebok Exofit Hi V48235 r.41-44(6056619728)","119.00","https://f.allegroimg.com/s400/01383a/2deda8f7410aa239231be8777e4f","eoryginalne","INTERNET","46","8.6","12","35 osób kupiło 35 par","nowy",NA,"wysokie","inny materiał","inny materiał","odcienie zieleni","tak","41, 42, 42,5, 43, 44",NA,NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-meskie-nike-air-pernix-818970-001-nowosc-i6539818358.html","Buty męskie Nike Air Pernix 818970-001 Nowość(6539818358)","238.00","https://e.allegroimg.com/s400/013263/00e0f3f4417c9aa5c58756eaa05e","eoryginalne_hurt","Internet","18","12","12","81 osób kupiło 82 pary","nowy","produkt męski","niskie","inny materiał","inny materiał","czerń","tak","41, 42, 42,5, 43, 44, 44,5, 45, 45,5, 46, 47",NA,NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/5996-czarne-wysokie-ekskluzywne-kozaki-za-kolano-i6427706210.html","5996 CZARNE WYSOKIE EKSKLUZYWNE KOZAKI ZA KOLANO(6427706210)","109.99","https://9.allegroimg.com/s400/01ed4f/5f6dea434e3481423312bc9b3319","ibuciki_pl","Ostrowiec Świętokrzyski","35","9.99","17.99","97 osób kupiło 104 pary","nowy","produkt damski",NA,"inny materiał","inny materiał","czerń","tak","36, 37, 38, 39, 40, 41","Inna marka","słupek","10.00","muszkieterki","powyżej kolana","okrągły",NA,NA,NA
"http://allegro.pl/pasta-do-zamszu-nubuku-spray-13-kolorow-renovator-i5713955930.html","Pasta do zamszu nubuku Spray 13 kolorów Renovator(5713955930)","14.99","https://e.allegroimg.com/s400/01e4f3/fd25fb1342f6b159a6e5f1f21b3e","sklepkacperek","Kraków","2411","3.94","5.99","35 osób kupiło 43 sztuki",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/czarne-buty-adidas-adi-racer-low-082-goodyear-i6528883009.html","CZARNE BUTY ADIDAS ADI RACER LOW 082 GOODYEAR(6528883009)","242.00","https://1.allegroimg.com/s400/0136bb/0e642c1f4c6cbbc20e881b302001","janexbuty","Szczecin","73","8.6","10","23 osoby kupiły 24 pary","nowy","produkt męski","niskie","tworzywo skóropodobne","inny materiał","czerń","tak","41, 42, 42,5, 43, 44, 44,5, 45, 46",NA,NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/zelowe-wkladki-do-butow-ortopedyczne-r-37-47-i6128763380.html","ŻELOWE wkładki do butów ORTOPEDYCZNE r_37-47(6128763380)","23.00","https://5.allegroimg.com/s400/0143ce/e5805c7e4682817772481e933e95","akcesoria338","Tomaszów Maz","9763","3.94","9","41 osób kupiło 56 par",NA,"produkt uniseks",NA,NA,NA,NA,"tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/stylowe-czarne-kalosze-na-deszczowe-dni-damskie-i6396491251.html","Stylowe czarne kalosze na deszczowe dni Damskie(6396491251)","38.89","https://2.allegroimg.com/s400/01b6e7/c612f1cb456883bf8c84cc3052e2","MagrosWodoodporn","Konin","66","7.99","19","56 osób kupiło 59 sztuk","nowy","produkt damski",NA,"inny materiał","tworzywo sztuczne","czerń","tak","36, 37, 38, 39, 40, 41","Inna marka",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/reebok-classic-leather-50149-promocja-w-wa-i6347965531.html","Reebok Classic Leather 50149 Promocja! W-wa(6347965531)","159.00","https://c.allegroimg.com/s400/01af10/a8b6670340b3818bf71d883f605c","sportandstyle_pl","Warszawa","21","7.99","12","74 osoby kupiły 80 par","nowy",NA,"niskie","skóra naturalna","inny materiał","czerń",NA,"35, 36, 36,5, 37, 38, 38,5, 39",NA,NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/mocne-buty-robocze-trzewiki-urgent-120-r-40-47-i5144691127.html","MOCNE BUTY ROBOCZE trzewiki URGENT 120 r 40-47(5144691127)","107.97","https://2.allegroimg.com/s400/01a904/c5a93f6f422aa62e04cc2b4009e2","www_malam_com_pl","Lębork","820","7.99","17.9","30 osób kupiło 34 pary","nowy",NA,NA,NA,NA,"wielokolorowy",NA,"40, 41, 42, 43, 44, 45, 46, 47",NA,NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/reebok-ex-o-fit-hi-3478-r-42-46-i6199194492.html","Reebok EX-O-FIT HI 3478 R 42 - 46(6199194492)","212.99","https://2.allegroimg.com/s400/015dec/6e6a9a1444a9bbc7ab0ab5c0cd62","bestshoes_com_pl","Polska","120","9.99","14.99","36 osób kupiło 37 par","nowy","produkt męski","wysokie","skóra naturalna","inny materiał","czerń","tak","40, 40,5, 41, 42, 42,5, 43, 44, 44,5, 45, 45,5, 46, 47, 48,5",NA,NA,NA,NA,NA,NA,"1.00 [kg]",NA,NA
"http://allegro.pl/meskie-buty-adidas-neo-adidas-v-racer-aw5054-i6509955261.html","Męskie Buty Adidas Neo Adidas V Racer AW5054(6509955261)","175.00","https://c.allegroimg.com/s400/018857/ca1358304b68847537d50e1a698c","_tanisport_","Rzeszów","202",NA,NA,"32 osoby kupiły 33 pary","nowy",NA,"niskie","inny materiał","tworzywo sztuczne","czerń, odcienie niebieskiego",NA,"41, 42, 42,5, 43, 44, 44,5, 45",NA,NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-meskie-new-balance-gm500rn-nowosc-2016-i6536590961.html","Buty męskie New Balance GM500RN NOWOŚĆ 2016(6536590961)","188.50","https://e.allegroimg.com/s400/019c3e/94602db84b0abf6ff46aad365fce","EO-hurtownia","INTERNET","8","12","12","28 osób kupiło 29 par","nowy","produkt męski","niskie","inny materiał","inny materiał","inny kolor","tak","41,5, 42, 42,5, 43, 44, 44,5, 45, 45,5, 46,5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-meskie-running-nike-downshifter-6-39-49-5-i6388398411.html","BUTY MĘSKIE RUNNING - NIKE DOWNSHIFTER 6 - 39-49,5(6388398411)","149.00","https://4.allegroimg.com/s400/012ab0/8b8d4a8c4df09a45ecbe20517164","footballove-pl","Kraków","1263","13.99","17.99","114 osób kupiło 117 par","nowy","produkt męski","niskie","inny materiał","inny materiał","czerń","tak","39, 40, 40,5, 41, 42, 42,5, 43, 44, 44,5, 45, 45,5, 46, 47, 47,5, 48,5, 49,5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/nike-nightgazer-644402-011-new-oryginalne-i6047521552.html","NIKE NIGHTGAZER / 644402 011 / NEW / ORYGINALNE(6047521552)","198.00","https://0.allegroimg.com/s400/013526/bbc8bae94096bd1806c7db33b530","NET_OUTLET","LEGNICA","132","12","14","63 osoby kupiły 64 pary","nowy","produkt męski","niskie","skóra naturalna","inny materiał","czerń","tak","40, 40,5, 41, 42, 42,5, 43, 44, 44,5, 45, 45,5, 46, 47, 47,5, 48,5, 49,5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/zelowe-podpietki-wkladki-do-butow-ostrogi-rozmiary-i6410235260.html","ŻELOWE PODPIĘTKI WKŁADKI DO BUTÓW OSTROGI ROZMIARY(6410235260)","16.99","https://5.allegroimg.com/s400/015d70/c692b6614ac1aa974623d5b21125","sklep-miszmasz","Radom","877","2.5","6","64 osoby kupiły 78 par",NA,NA,NA,NA,NA,NA,"tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,"wkładki"
"http://allegro.pl/czarne-botki-sztyblety-promocja-37-41-i6455598262.html","CZARNE BOTKI SZTYBLETY PROMOCJA!!37-41(6455598262)","26.00","https://4.allegroimg.com/s400/014661/03023d0e40e699b9bfdf3f9370a4","sklep_szpilka24","rzeczyca","24","13","40","113 osób kupiło 117 par","nowy","produkt damski",NA,"inny materiał","inny materiał","czerń","tak","37, 38, 39, 40, 41","Inna marka","kaczuszka","4.50",NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-adidas-terrex-swift-2017-czarne-szybko-gratis-i6496512084.html","BUTY ADIDAS TERREX SWIFT 2017 CZARNE SZYBKO+GRATIS(6496512084)","259.00","https://2.allegroimg.com/s400/0195ed/818c6f2543fab6292d4ea2748732","www_Emisport_pl","Warszawa","230","8.6","12.1","47 osób kupiło 50 sztuk","nowy",NA,"niskie","inny materiał","inny materiał","czerń, odcienie szarości i srebra","tak","40,5, 41, 42, 42,5, 43, 44, 44,5, 45, 46, 46,5, 47, 48, 49",NA,NA,NA,NA,NA,NA,NA,NA,NA
